,Text,Mylabel,LabelPrediction
74,tue oct least killed us airstrike syrias raqqa local reports least people killed us latest airstrike syria presstv least people killed us latest airstrike syria according local sources monday civilians killed us jets targeted altouseeiyah district city raqqah incident comes one day socalled syrian observatory human rights reported people including nearly civilians killed past month usled coalition conducting airstrikes said isis targets inside syria since september without authorization damascus government un mandate military alliance repeatedly accused targeting killing civilians also largely incapable achieving declared goal destroying isis syrian ministry foreign affairs expatriates two separate letters sent un secretary general antnio guterres rotating president un security council amr abdellatif aboulatta august stated usled coalition perpetrating war crimes crimes humanity aerial bombardment residential neighborhoods photos heavy smoke billows following us airstrike western frontline raqqah july afp,1.0,1
75,published october least isis militants killed air strikes usled coalition overnight northern northeastern syria monitor said saturday syrian observatory human rights said militants killed around town shadadi northeastern hasakeh another five outside embattled town kobane border turkey northern aleppo province,0.0,1
76,wed apr syria attack symptoms consistent nerve agent use victims suspected chemical attack syria appeared show symptoms consistent reaction nerve agent world health organization said wednesday cases appear show additional signs consistent exposure organophosphorus chemicals category chemicals includes nerve agents said statement putting death toll least united states said deaths caused sarin nerve gas dropped syrian aircraft russia said believes poison gas leaked rebel chemical weapons depot struck syrian bombs sarin organophosporus compound nerve agent chlorine mustard gas also believed used past syria russian defence ministry spokesman say agent used attack said rebels used chemical weapons aleppo last year said likely kind chemical used attack sufferers apparent external injuries died rapid onset similar symptoms including acute respiratory distress said experts turkey giving guidance overwhelmed health workers idlib diagnosis treatment patients medicines atropine antidote types chemical exposure steroids symptomatic treatment sent youn commission inquiry human rights syria previously said forces loyal syrian president bashar alassad used lethal chlorine gas multiple occasions hundreds civilians died sarin gas attack ghouta outskirts damascus august assads government always denied responsibility attack syria agreed destroy chemical weapons deal brokered moscow washington russia syrian ally china repeatedly vetoed united nations move sanction assad refer situation syria international criminal court types weapons banned international law represent intolerable barbarism peter salama executive director health emergencies programme said statement reuters,0.0,1
77,get short url daesh terrorists killed kurdishled syrian democratic forces sdf near syrias northern town al tabqah according local media moscow sputnik kurdishled syrian democratic forces sdf eliminated islamic state jihadist groups isil daesh outlawed russia militants near syrias northern town al tabqah media reported sunday according kurdish hawar news agency clashes erupted saturday night east al tabqah continued till sunday morning reuters rodi said daesh trying launch counteroffensive syrian kurds near al tabqa reports saturday reports emerged daesh trying break frontline al tabqah dam euphrates two days sdf managed repel attacks november sdf predominately consists kurdish fighters also includes members syrian arab coalition launched operation called wrath euphrates seize control syrian raqqa de facto daesh capital,0.0,1
78,wednesday july civilians killed barrel bomb attack rural aleppo assad regime committed horrific massacre village albureij northeast aleppo civilians killed dozens wounded barrel bomb attack targeted town twentysix civilians also killed yesterday assads air force pounded neighborhood almaghayer aleppo killing civilians mostly children women syrian coalition extends condolences families victims wishes wounded speedy recovery praising steadfastness people aleppo stressing solidarity despite odds syrian people hesitate uphold rights freedom justice dignity syrians belief goals grow even stronger inspired determination sacrificed lives continue revolution victory achieved syrian coalition emphasizes assad regimes continued atrocities lay responsibility international community protect syrian civilians imposition safe areas rein assads air force kinds legal recognition assad regime must withdrawn would committed atrocities confidence inaction international community source syrian coalition twitter,0.0,1
79,death toll terrorist attacks aleppo city rises injured eleven civilians killed among child two women others injured terrorist attacks rocket shells sniper bullets neighborhoods public facilities aleppo city friday eleven civilians killed among child two women others injured terrorist attacks rocket shells sniper bullets neighborhoods public facilities aleppo city friday source aleppo police command said eight civilians killed others injured rocket fired terrorist groups public park source added terrorists also fired number rocket shells alkhaldiyeh neighborhood killing three civilians injuring others causing huge material damage citizens houses cars private properties earlier five civilians including child woman killed others injured due rocket fired terrorists public park aleppo city according source aleppo police command source told sanas correspondent injured civilians critical condition attack caused material damage park facilities meanwhile number citizens injured due terrorist rocket attacks besieged towns alfouaa kafraya idleb new breach cessation hostilities agreement local sources told sana reporter terrorists positioned binnish maaret masrin towns targeted alfouaa kafraya towns number rocket shells injuring number citizens causing material damage citizens properties damascus countryside citizen injured due terrorist rocket attack harasta suburb damascus countryside source damascus countryside police command said terrorist groups fired three rocket shells harasta suburb injuring citizen causing material damage public private properties,0.0,1
80,sunday august irans foreign minister said syrian government told tehran would allow youn inspectors visit areas reportedly affected chemical weapons irans press tv reported sunday syrian opposition accused government forces killing well civilians poison gas damascus suburbs wednesday accusation dismissed government world powers urged syrian president bashar alassad allow youn chemical weapons inspectors already damascus examine sites close contact syrian government reassured us never used inhumane weapons would fullest cooperation youn experts visit areas affected mohammad javad zarif told italian foreign minister emma bonino telephone conversation saturday according press tv iran syrias closest ally supporting assad opposition forces seeking overthrow syrian government accused rebels launching chemical attacks provoke international reaction account backed iran russia another ally international community must show serious reaction use chemical weapons terrorists syria condemn move zarif said according englishlanguage press tv report,0.0,1
81,dozens children dead syria evacuees bombing nearly children among killed suicide car bombing tore buses carrying evacuees besieged governmentheld towns syria monitor said sunday saturdays blast hit convoy carrying residents northern towns fuaa kafraya waited transit point rebelheld rashidin west aleppo least children among people killed attack syrian observatory human rights said updating previous toll dead least dead evacuees britainbased monitoring group said rest aid workers rebels guarding convoy evacuations taking place deal syrias regime rebels also seeing residents rebels transported madaya zabadani towns near damascus surrounded progovernment forces agreement latest string evacuation deals government president bashar alassad says best way end violence six years civil war rebels say amount forced relocations years bombardment crippling sieges body parts belongings evacuees including clothes dishes even televisions still strewn scene attack sunday afp correspondent said shattered buses nearby pickup truck little left engine block apparently used carry bombing immediate claim responsibility bombing though key ahrar alsham rebel group denied involvement government blamed terrorists catchall term opponents observatory relies network sources inside syria monitor conflict said hundreds people also wounded blast said petrol station transit point caught explosion adding number victims syrian red crescent said three workers among wounded maysa alaswad yearold evacuee kafraya said sitting one buses sixmonthold son hadi yearold daughter narjis blast shook parked convoy hadi lap narjis chair next explosion happened hugged fell floor told afp telephone near aleppo know happening could hear people crying shouting said think survived death last years could died finally escaped people left fuaa kafraya left madaya zabadani friday latest series evacuations four towns agreement evacuation process resumed bombing observatory said residents fuaa kafraya eventually arriving aleppo syrias second city government gained full control last year wounded survivors including many children taken treatment aleppo hospital un aid chief stephen obrien condemned bombing saying statement perpetrators monstrous cowardly attack displayed shameless disregard human life pope francis sunday also urged end war syria presided traditional easter mass rome pontiff said hoped jesus christs sacrifice might help bring comfort relief civil population syria prey war continues sow horror death residents rebels madaya zabadani arrived late saturday rebelheld territory idlib province greeted embraces shots fired air immediately clear whether evacuations taking place sunday evacuation deal brokered qatar longtime supporter syrian opposition forces iran key regime ally shiitedominated iran repeatedly raised concerns residents fuaa kafraya mainly shiites besieged sunni rebels syrias war left people dead since erupting half population forced homes hundreds thousands trapped siege,1.0,1
82,medics among dead syria army reprisal slain pilot afp saturday jul syrian government shelling rebelheld town killed people including two medics saturday twoyear local truce broke suspected alqaeda militants killed captured regime pilot bombardment struck town jayrud kilometres miles northeast damascus army says islamist rebels killed pilot forced eject friday statement incident military said attack go unpunished syrian observatory human rights said saturdays attack first bombardment town least two years prominent figures jayrud local truce regime least two years neither fired observatory head rami abdel rahman told afp said least people killed including two medics immediately clear many rest civilians activists town said head local medical centre several colleagues killed least air strikes today towns medical centre hit director amjad aldanaf killed activist abu malek aljayrudi told afp via internet said town home people bombardment stopped since early saturday rebel groups jayrud include saudibacked jaish alislam army islam hardline ahrar alsham alqaeda affiliate alnusra front jaish alislam spokesman islam alloush said friday alnusra front executed air force pilot several government aircraft shot rebels crashed technical faults since civil war erupted five years ago according observatory three syrian officers killed friday helicopter crashed south near territory held islamic state jihadist group abdel rahman said government forces managed recover bodies victims crash remained unclear know technical issue bodies regime abdel rahman said dozens local truces brokered myriad armed groups fighting syrias increasingly complex civil war nationwide ceasefire government forces nonjihadist rebels brokered moscow washington february repeatedly violated sides us officials accused russia enough rein ally president bashar alassad moscow countered rebel groups failed break ranks alqaeda continue fight alongside legitimate targets civil war began peaceful protests killed people driven millions homes,1.0,1
83,thu jul hezbollah syrian army kill alnusra front commanders qalamoun syrian army backed hezbollah resistance fighters thwarted attack terrorists syrias qalamoun region killing two commanders alqaedalinked alnusra front terrorist group informed sources said terrorist commanders killed thursday fierce fighting broke qalamoun located damascus countryside lebanons almanar tv channel reported post twitter account lebanese resistance movement hezbollah identified one slain abu obaida adding militant killed syrias southwestern town serghaya another development thursday syrian troops hezbollah fighters managed completely wrest control mallah farms near northwestern city aleppo recaptured castello road used terrorists strategic path eastern neighborhoods aleppo meanwhile sana news agency reported syrian army managed foil attack takfiri isis terrorists number military posts eastern province deir ezzor syria gripped foreignbacked militancy since march lebanon also suffering spillover militancy neighboring syria hezbollah fighters assisting syrian army forces fending several terrorist attacks hezbollah syrian military began joint offensive lebanonsyria border last year dislodge isis nusra front militants area lebanese army also strikes extremists hideouts nearly daily basis ssh,1.0,1
84,tuesday apr suspected gas attack syrias rebelheld idlib kills least observatory reuters suspected gas attack believed syrian government jets killed least people including children age eight northwestern province idlib tuesday war monitor medical workers rebelheld area said syrian military source strongly denied army used weapons attack caused many people choke faint foam coming mouths syrian observatory human rights said citing medical sources described sign gas attack air strikes town khan sheikhoun south rebelheld idlib also wounded people said observatory britishbased war monitoring group morning warplanes targeted khan sheikhoun gases believed sarin chlorine said mounzer khalil head idlibs health authority adding attack killed people wounded hospitals idlib province overflowing wounded people told news conference idlib warplanes later struck near medical point victims attack treated observatory said civil defence workers said civil defence also known white helmets rescue service operates opposition areas syria said jets struck one centres area nearby medical point would mark deadliest chemical attack syria since sarin gas killed hundreds civilians ghouta near damascus august western states said syrian government responsible attack damascus blamed rebels military denies syrian military source tuesday denied allegations government forces used chemical weapons dismissing accounts rebel propaganda army use past future first place source said joint inquiry united nations global chemical weapons watchdog previously accused government forces toxic gas attacks france called emergency youn security council meeting tuesdays suspected attack reuters photographs showed people breathing oxygen masks wearing protection suits others carried bodies dead children corpses wrapped blankets lined ground activists northern syria circulated pictures social media showing purported victim foam around mouth rescue workers hosing almost naked children squirming floor towns streets become empty witness said conflict pits president bashar alassads government helped russia iranianbacked militias wide array rebel groups including supported turkey united states gulf monarchies russian defence ministry said tuesday russian planes carried air strikes idlib syrian russian air strikes battered parts idlib despite ceasefire turkey russia brokered december according observatory turkish president tayyip erdogan russian president vladimir putin discussed suspected attack turkish presidential sources said said two leaders also emphasised importance maintaining ceasefire population ballooned idlib province contains largest populated area controlled antiassad rebels nationalist free syrian army groups islamist factions including former al qaedalinked nusra front idlibs population ballooned thousands fighters civilians shuttled aleppo city areas around damascus government retaken recent months yous air strikes since january also hit several areas rural province jihadists powerful presence united nations organisation prohibition chemical weapons investigating whether damascus adhering commitments agreement averted threat yousled military intervention report october last year inquiry said government forces used chemical weapons least three times islamic state used mustard gas following ghouta attack syrian government joined international chemical weapons convention yousrussian deal government denied forces behind ghouta attack also agreed hand declared stockpile tonnes toxic weaponry dismantle chemical weapons program international supervision damascus repeatedly denied using weapons sixyear war killed hundreds thousands created worlds worst refugee crisis,0.0,0
85,saturday october russian forces kill isis fighters foreign mercenaries syria isis fighters foreign mercenaries killed series russian air strikes syria past hours defense ministry moscow said command post terrorists fighters including nine natives northern caucasus destroyed area mayadeen ministry said adding isis fighters killed around town abu kamal last update saturday october ksa gmt,1.0,1
86,wednesday jul syria regime bombing kills rebelheld aleppo monitor afp syrian government air strikes artillery fire killed least civilians wednesday rebelheld neighbourhoods east aleppo city monitor said britainbased syrian observatory human rights said toll could rise people still trapped rubble,1.0,1
87,civilians killed injured terrorist rocket attacks aleppo deir ezzor september sana reporter aleppo said civilians including woman two children killed civilians injured rocket shells fired terrorist groups alathamiyeh neighborhood aleppo city tuesday meanwhile four civilians killed isis targeted residential neighborhoods deir ezzor rocket shells sana reporter deir ezzor said rocket shells fired isis terrorists positioned hweijet saqer alrashdiyeh alhweiqa targeted locals houses alqusor hrabesh neighborhoods city terrorist attack killed four civilians wounded three others causing material damage locals houses properties infrastructure qabas hazem sabbaghmazen,1.0,0
88,mon aug civilians ypg fighters killed injured turkey near jarablus turkish airstrikes artilleries attacks two villages near jerablus civilian killed others wounded also turkish army killed kurdish ypg fighters calling terrorist sunday turkish forces ramped offensive turkish warplanes artillery pounding areas held prokurdish forces close jarablus liberated isis week turkish president recep tayyip erdogan vowed sunday devote equal energy combatting islamic state terrorists syrian kurdish fighters fifth day major offensive left dozens dead britainbased syrian observatory human rights said least civilians killed strikes two areas jarabulus first report significant civilian casualties since start operation euphrates shield least others injured attacks also part ongoing turkish military operations northern syria two usbacked groups opposing sides operation clashed near city jarabulus northern aleppo province jaysh al tahrir rebel group operates flag free syrian army received several tow antitank missiles us claims captured two villages kurdishled syrian democratic forces sdf south jarabulus sdf received considerable ussupport including airstrikes special operations forces embedded within group long war journal reports,1.0,1
89,last updated jul member syrian regime forces runs near destroyed buildings northeastern syrian city hasakeh monday afp photo beirut thirteen civilians among seven children killed aerial attacks syrias government wednesday northern province aleppo monitoring group said woman three children well another child killed helicopters dropped barrel bomb village taduf said syrian observatory human rights taduf lies northeast syrias aleppo province controlled daesh terror group provinces west eight civilians including three children killed regime warplanes struck village daret izza held islamist fighters rebels regime forces continuing kill civilians aerial attacks barrel bombs shells indifferent international resolutions matter said observatory head rami abdel rahman said attacks amounted war crimes crimes humanity committed regime forces daily basis abdel rahman told afp bombing campaign effort regime turn civilians opposition factions reasoning aerial attacks result presence fighters inside towns villages regime stepped air attacks aleppo province recent days killing least civilians dropped container bombs daeshheld town al bab weekend also wednesday daesh fighters killed regime warplanes struck convoy traveling provinces deir ezzor east hasakeh northeast according observatory jihadists syrians deir ezzor,1.0,1
90,oct least people members syrian opposition groups killed car bomb blast near checkpoint close bab al salama crossing turkishsyrian border northern syria witnesses said blast took place near checkpoint manned group free syrian armys fsa jabhat al shamiya close car depot nearly two km away border crossing major conduit traffic opposition held northern syria turkey rescue workers rushed dozens injured nearby azaz hospital one witness said adding mosques appealing people donate blood sohr tens killed wounded car bomb explosion near syrian turkish border sohr syriahr october britainbased syrian observatory human rights said dead opposition fighters three others among dead identified yet among least injured eight critical condition taken turkish hospitals across border hell many bodies torn mangled metal parts smashed charred cars said abdullah alsheikh young mechanic said reports put death toll higher casualty figures could independantly verified opposition group fighter shoots weapon battle daesh advance towards azaz city northern aleppo countryside syria october source reuters trt world agencies daesh regularly targetted syrian opposition forces mainly turkishbacked fsa members fighting alongside factions ankaras offensive dubbed euphrates shield push terrorist group last northern syrian enclave latest attack comes one week daesh suicide bomber blew border crossing neighbouring idlib province killing syrian opposition fighters daesh fighting sides including syrian regime foreignbacked opposition groups people killed syria since conflict began antiregime protests march source trtworld agencies,0.0,1
91,bombs kill army checkpoint syrias homs least people killed double suicide bomb attack army checkpoint central syrian city homs tuesday state media said least people killed double suicide bomb attack army checkpoint central syrian city homs tuesday state media said breaking news alert state television said people also injured blasts alzahraa neighborhood city targeted bomb attacks multiple times provincial governor homs talal barazi told afp two bombers appeared pulled army checkpoint car together one exiting vehicle detonated explosives still inside chaos first blasts aftermath crowd gathered second bomber detonated explosives barazi said alzahraa district homs targeted multiple bomb attacks past including late december people killed several simultaneous blasts,1.0,0
92,thursday august youn inspectors visit syria chemical attacks sites youn inspectors go syria investigate three sites chemical weapons attacks reported united nations said wednesday syrian government blocked inspectors since calling youn inquiry use banned arms march mission travel syria soon possible contemporaneously investigate three reported incidents said youn spokesman martin nesirky announcement followed accord reached syrian government two youn envoys went damascus last week according diplomats inspectors assembled europe could go syria soon next week youn says syria britain france united states informed alleged chemical weapons attacks monthold conflict initial inquiry focus three sites nesirky said youn leader ban kimoon remains mindful reported incidents mission also continue seek clarification member states concerned spokesman said first sites visited include khan alassal near syrian city aleppo government reported chemical weapons attack march said least people including government soldiers killed government ally russia blamed syrian rebels attack syrian opposition says president bashar alassads forces staged attack two sites visited inspectors ataybah near damascus suspected attack staged march homs chemical weapons alleged used december diplomats said britain france submitted evidence united nations ataybah homs attacks say carried government syrian government called youn inquiry march blocked youn inspectors insisting limited khan alassal ban demanded wider access investigation ake sellstrom swedish expert charge youn inquiry youn high representative disarmament affairs angela kane went damascus last week negotiate access accord,0.0,0
93,published february syrian army backed allied militia captured several villages north aleppo insurgents fighting blocked main supply route leading northern city monitoring group said tuesday youn mediator struggling broker ceasefire aleppo government forces long expected try encircle completely aiming drive insurgents syrias second city take control main supply road britainbased syrian observatory human rights said progovernment forces blocked road leading towards turkish border heavy clashes continued army also took villages including bashkuwi sifat battles raged hardatain ratain said observatory tracks syrian conflict using sources ground added least insurgents killed aleppo heart clashes progovernment forces range insurgents include extremist brigades al qaedas hardline syria wing nusra front foreign fighters groups westernbacked rebels important continue like completely cut supply lines future syrian regime moving forward observatorys founder rami abdulrahman said people died syrian conflict enter fifth year next month observatory estimated fighting numerous factions regularly flaring across country villages towns outside aleppo passed progovernment insurgent fighters insurgentheld districts divided city come heavy air force bombardment syrian state television said tuesday five people killed wounded terrorist rocket attacks aleppo neighborhoods television channel run lebanese group hezbollah fighting alongside progovernment units reported syrian army taken control areas north aleppo observatory said hezbollah involved battle progovernment alwatan newspaper said monday government forces aimed completely surround city week major offensive insurgent groups december mainly extremist insurgent factions aleppo grouped together form jabhat alshamiyya levant front attempt unity among fighters last month westernbacked rebel group hazzm movement joined alliance coming pressure nusra front recent syrian army progress area reduced chances truce government disparate insurgent groups diplomats say since october youn envoy staffan de mistura working plan broker local freezes syria,0.0,1
94,jun meanwhile syrian regime accused bombing town daraya hours civilians received longawaited un shipment food man inspects site suicide car bomb attack near sayeda zeinab shrine damascus syria june trt world agencies least people including civilians killed people wounded suicide car bomb attacks targeting sayeda zeinab shrine suburbs damascus said syrian observatory human rights sohr independent group documents human rights country sana news agency said least two suicide bombers one car blew near entrance sayeda zeinab shrine site great significance especially shia muslims official agency placed death toll terrorist organisation daesh claimed responsibility via news arm amaq repeat target last attack sayeda zeinab shrine april killed least seven wounded dozens string bombings near shrine february left people dead civilians according observatory january another attack claimed outlawed group killed people people inspect damaged site suicide car bomb attack south damascus shiite suburb sayeda zeinab syria june reuters lebanese shiite group hezbollah cited threat sayeda zeinab principal reason intervention syrias civil war side bashar al assad shrine said contain grave zeinab venerated granddaughter prophet muhammed renowned glistening golden onionshaped dome daraya bombed receiving food aid four years syrian regime accused dropping barrel bombs rebelheld town daraya friday hours received first shipment food aid since united nation announced thursday granted permission syria send convoys humanitarian aid countrys besieged areas including daraya end june daraya receives first food aid four years oliver whitfieldmiocic reports youtube convoy started delivering rice lentils sugar oil wheat flour civilians late thursday trucks supplied months supply people estimated people live town minutes drive southwest damascus delivered food nutrition health medical wash education supplies daraya syria un syredcrescent pictwittercomullhtmpvr ocha syria ochasyria june early friday town came heavy bombardment sohr saying syrian helicopters dropped least barrel bombs official information casualties air strikes regime local council member shadi matar said aid yet distributed intensity raids strikes came usbacked syrian democratic forces mainly arab kurdish forces said encircled stronghold daesh militants manbij northern syria cutting major supply route june daraya received first shipment medical aid last time people filling streets waiting aid come activist shadi matar told afp inside daraya may fivetruck aid convoy waiting darayas outskirts denied permission enter dramatic thhour rejection man holds child stands near convoy carrying food supplies syrian rebelheld town daraya handout picture provided world food programme june trt world agencies aid convoy carrying food entered besieged area al houla homs province saturday international committee red cross said second delivery months condemning air strikes united states state department spokesperson mark toner slammed air strikes daraya attacks unacceptable circumstance case also hampered delivery distribution badly needed assistance french foreign minister jeanmarc ayrault also accused damascus extraordinary duplicity bombings ayrault said outraged beyond words declaring end russianus brokered cessation hostilities deal according deal warring sides would stop fighting include daesh al qaedaaffiliated al nusra front around people living besieged areas syria surrounded regime another four million hardtoreach areas said un source trtworld agencies related news humanitarian aid urgently needed yemen crisis unicef iraqs vote violations global gag rule slovenian elections multiple daesh suicide bombers attack refugee camp syria besieged syrian town daraya receives aid years category news blunders mbs saudi arabia reclaim sovereignty sudanese president bashir dissolves government appoints new pm summit tehran calls political solution syria talks tehran lastditch effort avoid another syrian bloodbath picture worth thousand words follow us instagram follow trtworld miss latest news spam respect privacy subscribe trt world youtube subscribe youtube channel latest indepth ground reporting around world subscribe trt world facebook like follow follow copyright trt world trt world watch live tv schedule watch connect trt world ios android youtube satellite coverage partner hotels corporate trt world careers press releases documentary contact us legal terms use privacy policy cookie policy,1.0,0
95,syria bombs jihadist positions raqa second day afp monday aug syrian war planes bombed positions belonging jihadist islamic state group northern province raqa second day monday monitoring group said sunday regime planes killed jihadists eight civilians unprecedented wave aerial bombardment group raqa bastion bombing continued monday according syrian observatory human rights least raids jihadist positions immediate death toll renewed bombing three raids targeted area around town tabqa western raqa four hit near tabqa military airport remaining regimeheld position province seven strikes hit sites inside raqa city provincial capital raids involved use precision weapons rather explosivepacked barrel bombs regime deployed deadly effect aleppo province elsewhere barrel bombs criticised indiscriminate killing civilians syrian raids come united states carries air strikes islamic state across border neighbouring iraq us strikes intended limit advance militants seized large swathes territory iraq syria declaring islamic caliphate group emerged alqaedas onetime iraq affiliate since broken organisation grown crossborder militant group battling rival opposition fighters syria since early january backlash groups abuses civilians rebels bid dominate captured territory,1.0,1
96,damascus car bomb kills people least car bomb killed least people left hundred wounded friday town rankus north damascus countryside car bomb killed least people left hundred wounded friday town rankus north damascus countryside ukopposition syrian observatory said tens people injured blast next khaled bin walid mosque asal alward rankus qalamoun news agencies reported bomb left dozens killed others injured explosion coincided end friday prayers mosque local activists called residents avoid gathering fear additional attacks town regularly scene fighting rebels regime forces,1.0,1
97,fri apr injured new terrorists mortar attacks aleppo neighborhood injured including children new terrorist mortar attacks aleppo neighborhood syrian state tv announced recent days civilians martyred people injured continued nusra front linked terrorist attacks aleppo,0.0,1
98,last updated feb beirut syrian government air strikes oppositionheld towns across country killed least people monday wounded monitoring group said jassem southern province daraa civilians killed four air strikes wounded said syrian observatory human rights strikes came response major rebel offensive way southern syria months usual regime striking populated areas order make civilian supporters opposition fighters turn observatory director rami abdel rahman said rebels fighting oust president bashar assad suffered spate defeats hands forces still upper hand daraa opposition fighters making steady progress daraa province vast majority west province completely fallen government control jassem located abdel rahman said rebels area benefit fact supply lines jordan still open added involvement experienced fighters syrias al qaeda affiliate al nusra front also helped rebels gain territory daraa elsewhere air strikes douma besieged rebelheld town east damascus killed least civilians wounded dozens observatory said afp photographer douma said strikes hit residential areas wounded children defector killed khan sheikhun northwestern province idlib people killed including former army officer defected loyalist ranks join opposition forces observatory said another three people killed strikes elsewhere syria one aleppo province second damascus province third busra al sham daraa province regime first deployed warplanes syrian conflict july nearly four years war air strikes every day despite repeated warnings international community tactics fail discriminate civilian military targets separate front syrian kurds fighting group made fresh advances near kobani seizing new string villages week flashpoint town recaptured jihadists kurds control area stretching across kilometres southwards kobani kilometres east kilometres west said abdel rahman observatory director also said kurdish peoples protection units backed syrian rebels killed members past hours usled coalition targeting jihadists syria iraq reported monday launched air strikes syria nine near kobani one deir ezzor east another strikes targeted jihadists neighbouring iraq pentagon said syrian conflict began peaceful uprising march escalated civil war government unleashed brutal crackdown dissent people killed since nearly half population fled homes,0.0,1
99,published october least people killed wounded suicide attack wedding hasakah northern syria late monday police source city said initial toll also included injured syrian observatory human rights said least killed blast adding number expected rise many wounded critical condition city mainly hands pkks syrian wing ypg evicted syrian regime army last august leaving symbolic foothold security zone center city ypg expanded control city despite bombing several locations syrian jets thousands civilians ethnically mixed city including members christian community fled villages countryside fighting intensified hasakahs population swelled displaced syrians fleeing areas fell daish control broadly divided along ethnic lines kurds mainly citys eastern neighborhoods arabs southern parts ankara frequently voiced concern ypg activity along turkish border rigid stance allow pyd militant group found de facto kurdish state northern syria turkey claims pyd enjoys close connections pkk terrorist organization including militant ammunition support underground tunnels,1.0,1
100,november citizens killed injured terrorist attacks shells damascus aleppo idleb takfiri terrorist organizations friday targeted rocket mortar shells cities damascus aleppo alfouaa town idleb damascus terrorists called jaish alislam targeted rocket shells number residential neighborhoods damascus city source damascus police command said terrorist groups positioned eastern ghouta targeted alsalyhiah neighborhood killing woman injuring three others source added shells hit neighborhoods almazzeh ruken eddin almazra area causing material damage private public properties aleppo death toll terrorist rocket attacks residential neighborhoods aleppo city rose killed injured sana reporter aleppo said terrorists fired rocket iskandaron street aljamilyeh neighborhood aleppo city killing citizens injuring others earlier reporter noted rocket fired terrorists positioned eastern neighborhoods landed almohafazah neighborhood killing children injuring others causing material damage houses idleb two persons injured terrorist organizations located binnish maaret masrin fired mortar shells terroristbesieged town alfouaa north idleb city according local sources sources said number mortar shells hit citizens houses town injuring yearsold woman yearsold girl addition causing material damage number houses sources pointed one shells landed towns mosque friday prayer causing material damage mosque manarmanalghossoun,0.0,1
101,saturday february isis attacks kurdishheld town turkish border coalition war planes carried air strikes try repel assault syrian observatory human rights reported said least islamic state militants kurdish militia fighters killed isis militants launched assault kurdishcontrolled town syrias border turkey saturday prompting air strikes yousled coalition try drive back hardline sunni fighters attacked tel abyad controlled syrian kurdish ypg militia nearby town suluk early hours saturday ypg spokesman redur xelil turkish security sources told reuters coalition war planes carried air strikes try repel assault syrian observatory human rights reported said least islamic state militants kurdish militia fighters killed attack launched hours cessation hostilities came effect yousrussian plan although temporary truce apply isis alqaeda affiliate nusra front meaning syrian government moscow coalition reserve right strike truce appeared largely holding across much syria xelil said ypg syrian kurdish internal security forces able crush attack encircle attackers although gave casualty toll ypg captured tel abyad isis last year offensive backed yousled air strikes town lies north raqqa key supply line militant capital turkish security sources said attack launched two fronts sound gunfire explosions audible town akcakale turkish side continued several hours intermittent gunfire could still heard security sources witness akcakale said war planes thought yousled coalition isis struck militant positions turkish army increased patrols side border directly addressing tel abyad attack turkish fs patrolled turkishsyrian border friday turkish military said xelil said attackers infiltrated turkish border north reiterating accusations turkey supporting group turkey consistently denied accusations security sources said recent measures stop illegal crossings meant impossible attackers entered turkey attackers infiltrated south xelil said said dozens islamic state fighters killed,0.0,1
102,jun victims include children eastern syrian city ashara syrian observatory human rights says people inspect damage market syria hit air strikes june trt world agencies syrian observatory human rights said air stikes thought carried syrian russian forces killed least people including children market syrian city ashara near southeast provincial capital deir alzor city monday according britishbased human rights organisation feared death toll rise high number serious injuries syrian regime supported russia aerial strikes across country since september began attacking daesh last week russian defence ministry denied warplanes carried air strikes market place many civilians unable move daeshheld areas face risk killed constant air strikes people salvage goods aid convoy damaged air strike opposition held area alsakhour district aleppo trt world agencies un says offensives successful making gains daesh also put millions people risk displacement uns office coordination humanitarian affairs said last week people already displaced result kurdishled offensive eastern aleppos abu qalqal menbij city subdistricts mostly control daesh according syrian government sources army captured crossroads advance raqqa eastern aleppo strategic city deir al zour connects territory iraq recent attack killed civilians daesh controlled territory came shortly another strike regime forces least civilians killed air strikes friday daeshheld area boulil near deir al zour men walk near damaged building aleppos opposition held alfardous district syria may trt world agencies casualties aleppo syrian observatory human rights also said monday hysterical bombing continues another neighbouring city aleppo also fortyfifth consecutive day least civilian citizens killed civilians citizens injured regime russian bombings caused great destruction public facilities hospitals said observatory among killed children women age eighteen source trtworld agencies related news iraqs vote violations global gag rule slovenian elections thousands afghan migrants walk turkey better life donald trumps new abortion policies th istanbul film festival egon schiele cy twombly episode showcase category news blunders mbs saudi arabia reclaim sovereignty sudanese president bashir dissolves government appoints new pm summit tehran calls political solution syria talks tehran lastditch effort avoid another syrian bloodbath picture worth thousand words follow us instagram follow trtworld miss latest news spam respect privacy subscribe trt world youtube subscribe youtube channel latest indepth ground reporting around world subscribe trt world facebook like follow follow copyright trt world trt world watch live tv schedule watch connect trt world ios android youtube satellite coverage partner hotels corporate trt world careers press releases documentary contact us legal terms use privacy policy cookie policy,0.0,0
